pub_trans;price;temperature;inhabitants;registered;country;id;nr_counterparts;cars;labour_cost;humidity;windspeed;size;class
12.150198963984561;1.0870838560012608;21.13227885983694;6.291998241349839;93.73259942648676;Austria;DZ66094;few;0.23815562216630334;2.747022590994443;2.093855364653848;3.0482988028188682;0.07008207782000093;0
12.82942126034503;1.3037451809937302;21.35393357128566;4.920818303279989;97.51021327023706;Austria;DZ31828;many;0.13422640615190048;2.521382470120702;1.4344394957762985;3.838201627993188;0.5099515428953747;1
12.608641230204853;1.782608760466084;20.20640814971198;3.8862930879609343;115.85187666529986;Austria;DZ87440;few;0.3065573588411233;2.539688522253516;1.0723562903559396;1.9603080535015278;0.9514288946819253;0
11.530578940622929;4.828319179278208;13.217960030706461;4.6840799613311885;114.5131002953005;Austria;DZ78749;none;0.2988641272815472;2.5581926828352786;2.519597787236693;3.3534120569624246;0.9363404521567437;1
11.833003364996156;1.0102031401109564;20.98118898789085;4.717091776101588;106.66935007838576;Switzerland;DZ32518;few;0.31034688358282014;2.8499613295883233;2.719687205579309;1.6769408022547816;1.2392477751739903;0
10.569816445049527;-0.6285058147519027;22.988537766228525;7.22945195817191;104.27101314921278;Switzerland;DZ39956;few;0.5013324851553732;3.393419009718985;2.3452275434503034;1.9075282390802857;1.1084359545605633;0
12.608928742373273;1.7877558975981929;20.196603736681848;8.23858495546702;101.7812699343762;Switzerland;DZ75284;few;0.3458015372971406;2.539086464122603;1.2255455989826969;2.272991080664051;1.0038737763637389;0
12.204206258985044;3.4089634005699447;16.637524120118574;4.879367056596176;120.46279356808623;Switzerland;DZ43311;few;0.4119680844900822;2.4981587120624353;2.2376747101950163;0.44891909163957905;0.5366332710901058;1
11.624751481754707;4.563542944869305;13.82592471318252;4.644926318992493;88.79786499956869;Germany;DZ91228;few;0.5732004119918964;2.5564482950876144;2.7635312321321774;1.3587012249295256;0.9316263938924346;1
14.644167737283544;1.2820285900058497;23.12207697988333;6.728189144079165;110.9264029576238;Switzerland;DZ11613;none;0.242565284724007;1.9786954834400179;0.9629331481555865;2.080764854926794;0.8242215513105107;2
14.914662495260902;0.35703875128875434;25.19036577296204;5.341107332586473;85.26817841048126;Austria;DZ70508;none;0.4638874910367674;1.9901641255942535;2.8965133947973274;1.3287533933327402;1.4970675603932118;2
12.01970826961386;4.54407452057129;14.239603094549581;5.045932860024301;100.40754420168513;Switzerland;DZ34343;few;0.36616003666380964;2.4398164184671227;2.817119795390593;2.557236205433465;1.2021669471833987;1
12.021855926105081;3.584332878465377;16.120765499664195;5.372256082773267;112.21056935730593;Germany;DZ23114;few;0.2790957012806347;2.535336183054241;3.307186976488693;3.025273579406727;1.2399885418997278;1
11.688273725308939;0.7318888845579613;21.388490757173468;7.021568429424985;98.93399110348244;Germany;DZ96609;few;0.46830527992636944;2.921301877824463;1.8187187357305479;2.8832351828781424;1.071735523214328;0
12.01383488646271;3.531550487020165;16.21648333387508;6.837702268047621;95.70713639551985;Austria;DZ00081;none;0.25944675304597836;2.5430331467414162;1.343494627005435;3.209761040706089;1.2091492950478762;1
11.645422805347199;4.953684555239057;13.081705503160084;3.8213314950683595;79.8177440798775;Switzerland;DZ63074;none;0.40463861779123567;2.511150330530273;2.2825312343727693;0.2160763013070306;0.6568262793284676;1
12.958489258976991;2.0858706225286903;19.94530531036424;4.975118835186251;88.96831979269005;Germany;DZ01588;none;0.28433618434782526;2.404263126055973;2.11911096021921;2.469846872658243;0.9621218072315472;0
11.68331201386253;4.702097987514662;13.610326323824061;4.904182761420323;104.73453798629072;Switzerland;DZ72037;few;0.2998806300466049;2.524982974700886;2.920735599001143;2.96052294225305;0.9000693076237772;1
11.908927187819097;4.216882588725805;14.774885938748106;9.262320114289476;107.89725539650496;Germany;DZ22333;few;0.26486727485008066;2.505861651897343;2.6055968511816436;2.761513891989127;1.0490132129847236;1
14.349307307105635;0.19637914076416665;24.96733789899343;7.109289816472921;101.20473746607712;Austria;DZ59549;few;0.28242777859086843;2.176005285607274;1.8885748087550522;0.5388309445456048;0.9837201749350177;2
13.874900810264167;1.7318200999884577;21.50992255371034;3.444816836373066;116.08535714610936;Switzerland;DZ69607;few;0.32905313621116444;2.1645932659008023;2.1740624317245443;2.803243157727455;0.8310462375780093;2
11.426505711902417;4.862718207517454;13.051646515449555;9.576748777286875;101.718753715421;Austria;DZ39926;few;0.3875966072217227;2.5859931004136234;3.061354492377728;2.6358917329163942;1.4692772646754417;1
12.95184845439833;1.8619464577399005;20.37742157390183;4.436252496383416;91.44185898333033;Switzerland;DZ67651;few;0.33796945585018323;2.4286938179252195;2.5241733554126515;3.4146613173318827;0.8966715018803401;0
12.195443783136389;2.8616843964187106;17.700733519246207;5.062082541587449;94.66220239225194;Switzerland;DZ75199;none;0.3539773128602052;2.5556260575006973;2.4083012697552775;1.1299427264934196;1.051610044056021;1
12.076299403055277;4.123448701855853;15.11697673855169;5.868554083248985;112.40694397684585;Germany;DZ49139;few;0.34115390071715296;2.4649714241286893;2.9518236690065547;0.4806542142233525;1.346079257244874;1
11.73926761191758;0.8227508577326433;21.259077674159947;3.147413928583375;85.6976042710616;Austria;DZ36653;few;0.2100311572798816;2.896887151017125;3.4350228136842467;0.5665293196272599;1.0663391951631258;0
13.792032978646963;-0.4398254599581699;25.683084407077118;2.818928276614602;90.58405868187342;Germany;DZ50104;few;0.4104504956990925;2.4070690820352745;2.0151480791300402;2.0895586004226354;1.0065072330257778;2
11.827928541183482;3.155652844375903;16.775693392324328;3.5136316442752054;114.15095140554592;Germany;DZ18234;few;0.4439182596749204;2.636514367522052;1.885907729639914;2.5840205604927395;0.7235970916331113;1
12.627105746558508;1.674285506104471;20.43605671308343;6.141542789384933;84.79237501457786;Switzerland;DZ45734;none;0.2731417957151513;2.5449985177706207;2.0605553906271084;3.0483230810633226;0.3935149511454467;0
11.611407622811546;0.38583684827839404;21.992950027316258;1.9568406664413664;114.10432825455214;Switzerland;DZ59529;few;0.43287963467036294;2.9790541653491642;2.8866060365285793;2.001323091705245;1.2435966776485732;0
12.091880661172736;4.2830784851471755;14.819246646441135;7.173126328417191;121.45553190062486;Switzerland;DZ47388;none;0.4126394515982762;2.444298627814549;3.1241940260021432;0.7625038848257888;1.4074270120050265;1
12.649783691909379;1.6375826986734936;20.529482970501885;9.244564378536374;103.96234926045506;Germany;DZ65801;few;0.20582260894229853;2.5418672108060747;2.2594262919872863;2.7283572409540473;0.8604426408384956;0
12.264410068342293;2.7086896812782437;18.065867899919567;6.085148906236839;88.12002109384498;Switzerland;DZ09424;few;0.4125812131724092;2.5502493143989446;3.4823888727491172;-0.17748366994205655;0.8745988985838361;1
13.377149462785164;1.076432613554264;22.319827857708916;8.81253629149948;126.53600893676676;Switzerland;DZ13495;few;0.2595151870894713;2.37970786317061;2.2145120698502567;1.1569186730097283;0.7981981865128323;2
12.170095476111394;0.8543560804442197;21.606866157055848;1.121938142323165;92.61129850085632;Germany;DZ23085;few;0.4712778077548805;2.7643677758724694;1.3804245417149084;1.297634930678533;1.0398284413158094;0
11.539700288115792;0.7585608432911356;21.194991624700204;6.939258860300785;111.282665589791;Austria;DZ58109;none;0.3148220076863149;2.963237363172646;2.7223542068977635;2.0631878399937253;1.0872424512582342;0
12.214968126497048;1.4095533859084743;20.562489958033886;8.300227377654378;105.57088058374752;Germany;DZ66022;none;0.5282634914044515;2.6952652413841984;3.147600171067401;2.20271217993845;1.1749206544674573;0
11.657500404173016;4.025927965688213;14.90968525101056;2.9725568259073785;96.66465956498091;Austria;DZ55571;none;0.31157486872681367;2.6004838590040635;2.059875659033798;1.676601540337084;0.8444220575814083;1
11.769913907320964;3.9587015854272414;15.148203557596954;7.405347765520298;93.62520126460483;Switzerland;DZ30862;none;0.2891825797292844;2.5734685897639684;3.0563019774472973;2.87081894490853;0.8168620082727501;1
14.086342844511236;2.4252202228881816;20.35334209585878;7.106293034614996;110.28717091367763;Austria;DZ83843;few;0.26931884395546085;2.031631919122735;2.65095662033312;4.44552031115136;1.1181100284486942;2
13.606526816495359;0.8592009711726947;22.963267749397655;1.4318963250739558;84.85672146324409;Switzerland;DZ00695;many;0.40665524374195544;2.3326054315486746;2.063269443305173;1.6872472848165163;0.8054138797774929;0
11.87732670420841;4.979116074949947;13.252427020787568;3.779033157678762;93.02685852459311;Germany;DZ63368;few;0.28764969354433817;2.4389748625335343;2.3801660362787254;2.3093085694017588;0.8316683693668782;1
11.84265529134414;3.0830886425458663;16.931773536652223;5.251710664141356;107.34674875949992;Austria;DZ19066;few;0.44261501607985043;2.6393635971095057;1.742175387959568;2.1286877974396106;0.9929705978901839;1
14.265270225129631;-0.48962434913509456;26.23058420847234;4.061893255955062;104.04242080721286;Austria;DZ29731;none;0.1696259298984086;2.2699731949239292;2.9904569765810876;2.1306622931262296;0.7393905468760122;2
12.314976568051454;1.4838465959146063;20.512125012865393;6.468504698207466;105.13949461428514;Austria;DZ69287;few;0.35893927316178825;2.657794454449681;1.9863373628676755;2.606339342149942;1.2082307151593148;0
11.742063488949958;3.177382740714922;16.651499291202825;0.2916888018833403;135.55488082030402;Germany;DZ75352;many;0.27900745801475113;2.660117354153991;2.6159604605148843;1.9035855276317264;1.0533325056529743;1
11.34511364942618;0.538271025993754;21.44127630183853;7.018114317544898;91.84682112117726;Germany;DZ54874;few;0.4209902574625528;3.043733116058414;2.363493415836102;1.1755380351786264;1.187475620284888;0
13.76314569783114;0.2670081170818202;24.271675355468062;3.693152405335854;118.09930773270123;Switzerland;DZ82651;few;0.552953676518983;2.344918657971813;3.3742975768477628;1.566296189829376;1.012796659625184;2
14.430706040449506;-1.6389674471622198;28.638244624548765;2.839817692733433;109.77594467133699;Austria;DZ58922;none;0.4984593720756016;2.335464773616878;2.6240647075436403;1.892934227305753;0.934231961791277;2
14.87628815631579;1.222988954297296;23.458394161357596;5.529325162171591;94.41272870627007;Germany;DZ70139;none;0.6293989986494598;1.9149188819954301;3.388385951082497;1.798827122638602;0.9162480604672076;2
12.14744327230712;1.9605834311149581;19.41939540283593;7.347938866036457;110.73807022052877;Switzerland;DZ43356;none;0.3422304364830265;2.6603267015513357;2.4837895942020403;3.9122563182589634;0.4087015208293574;1
11.973620775275856;3.390971283444659;16.453490337394147;7.304087910633139;114.25442190662173;Austria;DZ11405;few;0.17808264199958768;2.56919292030333;2.2568420851284383;2.084517407984066;0.9478336231690813;1
10.966246765082067;-0.4465659396756012;23.009271178123466;2.253219595014578;126.26439707334099;Austria;DZ06364;few;0.18987145083406298;3.2561639267689118;3.0288003519132363;1.6112529708607246;0.8598247781786592;0
14.675834610369735;2.539474077069981;20.690181054470894;7.689405791235593;125.5467463455652;Germany;DZ39356;none;0.33938106343890506;1.843193729574839;1.889624162971565;1.9612584826398898;0.713033976565565;2
12.143648365996544;4.890048911979774;13.680058019706781;9.027314859891106;95.2606764677111;Austria;DZ12586;few;0.4173950588050601;2.367938324842411;1.6776777740599935;1.372527364652952;0.8570829429502446;1
11.633070375935397;4.431063412529452;14.093222545270796;1.5388476502738915;115.99707083291703;Austria;DZ90897;few;0.6173477743131819;2.5672248521251477;2.7297216024601263;-0.0713235701457851;0.6935847248681425;1
12.53540247190738;2.871549891794351;18.004680613556054;5.222175483883635;89.87644013226908;Switzerland;DZ73109;few;0.5734061000373463;2.452567703436714;1.777889055690325;2.2843877909321546;1.0404621559179448;1
12.208658053318983;1.5405425543731281;20.30002034168135;1.7028399945687918;117.45997082908951;Germany;DZ06832;none;0.26672768778442507;2.6840348841674238;2.2999622123600942;1.918853311877311;0.7546490180068995;0
14.039618637956737;1.3973177150090275;22.321487901077187;4.449282640105227;102.41349712493974;Austria;DZ45340;none;0.4694135271635206;2.148654675365017;2.7574628352039063;1.01052321983522;0.625264198018403;2
11.807068433280705;0.9128101652534836;21.147217704796493;3.814742504095395;92.3249783420376;Germany;DZ16225;few;0.3839102345373343;2.8675067037795943;2.485416978985637;3.629347897290602;1.1925263489565086;0
11.45057740895524;5.852922347104042;11.13577196201147;4.276590278030292;102.824378894437;Germany;DZ30980;few;0.49432626911995825;2.479548893313552;2.8737021834088745;1.4153041180199086;1.0156214389917555;1
12.163502535615827;2.9745470976266506;17.449382090509147;3.455685338150393;108.80752497130206;Germany;DZ78520;few;0.40174753407086955;2.55390749620416;0.8303928293151351;2.8097596060530314;1.15658362987204;1
11.792812926555476;4.385652987975762;14.334031134919265;6.557757633739948;101.79220247632603;Austria;DZ33110;few;0.46870601538879925;2.5238134951657494;3.0232132523909985;0.5297413634033387;0.6387317292426606;1
12.363696743179082;3.3677623120099076;16.869851379012772;2.2258154719276413;121.12823648028431;Switzerland;DZ60806;none;0.43565760235911505;2.454401267259342;2.873204218906084;0.6553244233851552;1.0552489122923325;1
11.587179763850978;0.39411663117566176;21.95370065852072;3.987339433018145;115.12001004511382;Germany;DZ37547;many;0.43286124598670356;2.9854987630450975;1.732497867989496;2.0831029250959525;0.9292671432351789;0
13.20298524681279;0.009254437501498538;24.243691835859686;5.46780416435761;94.9674611949303;Germany;DZ46605;few;0.4841042672863791;2.5389288109541748;1.8665283087599553;2.9171226805801673;1.1753633448404142;2
12.125321410068556;3.372581638367483;16.633746784655795;4.459024805550793;92.39291875543296;Switzerland;DZ61601;none;0.19481209926116677;2.525488644552237;1.8885134224929496;1.6766677869913955;;1
12.47300441745742;2.32473798620573;19.015973946297137;1.5521188740951228;92.45696349903822;Switzerland;DZ30103;none;0.5730258844609358;2.526091895086157;2.6319815811343843;2.131018635597846;0.4586782636498659;1
12.929265968001117;1.5216928118084891;21.02214564722848;8.7531401525363;96.20154750133628;Austria;DZ06162;none;0.11530988177537083;2.469566899229137;2.552548576038962;0.6254463008233264;1.1040674985967922;2
12.268649103025885;3.4808477267486535;16.55805667752957;2.5802884060964257;110.18212682300732;Germany;DZ05592;few;0.4562134344365627;2.4716075744897656;2.969009467896253;1.9221978636707056;0.9252783212887723;1
12.22343565235362;2.17222242762875;19.077278500194474;2.763530800536635;89.20482652205631;Switzerland;DZ70388;few;0.26992312395810075;2.6163047142289253;2.352563557554083;1.9104468685915723;1.1348608424715896;1
13.782425907697943;2.1659801738300417;20.57192809576194;-0.7951836041189388;108.04708671306707;Switzerland;DZ12610;few;0.3587330892595029;2.1488559609716966;2.0262392766341892;1.6686717072509152;0.9744429968631108;2
14.692079201264788;0.5533324201940933;24.594381657823792;7.743381339232318;100.13337620604206;Switzerland;DZ15362;few;0.42943702753187574;2.037324647259993;1.897463653074414;1.8913677075107902;1.0567960148042945;2
14.2772418411284;0.9607379861671953;23.40223991644011;3.5212378972047484;111.65508870052805;Switzerland;DZ31742;few;0.4512036637597175;2.12105482237376;3.4744627340498253;3.7134908751730875;0.48977109102769445;2
12.824800018430093;2.58038208533945;18.84995593793592;7.9462972804915095;90.73999226753762;Austria;DZ78901;few;0.09510185314807078;2.3948529799466844;2.253015953583886;2.1068650148334678;1.10214042250121;1
12.162649273462982;3.4344606201331818;16.548085891389462;7.7808163958212875;103.1749455071511;Germany;DZ21810;few;0.32122956915065604;2.5080810801934237;2.813598748136222;1.9846486528201366;0.38522952500537244;1
12.513774574227778;1.924060816095947;19.839245254855296;2.3293189979096445;100.19704752421177;Austria;DZ03526;few;0.4913332318174806;2.5539981982959197;2.638480220819932;1.7505295847170013;0.7374964363198842;0
14.388744322439905;1.5155050828850272;22.42206365495364;6.743410241439939;105.76994111015215;Switzerland;DZ47469;few;0.3073791613357375;2.031990326193379;3.385549361960147;1.9587095284234965;1.0124775027603712;2
12.400758171846402;2.2751790177130737;19.044309419321092;4.576480883858988;116.03624612224021;Austria;DZ93261;few;0.4180608980275028;2.5527489756611224;1.1708114443604956;3.919813113699103;0.899720331947364;1
13.39662334779414;2.6416215050602503;19.273793448658296;5.139074202556064;116.89545583548335;Austria;DZ21105;few;0.3066805081546352;2.2170315573153947;1.7631668242764533;2.4006770577398737;0.9173672295816111;0
13.677456337724635;1.0274629413258973;22.70126640785438;6.310021554902918;89.03265571791596;Austria;DZ18577;few;0.37062069574045264;2.294449835469164;2.652313287371897;0.6683457499996864;0.6514696855316976;2
12.202949524528101;1.3004795903803732;20.764621958795626;6.7746616828600015;84.40513383803375;Switzerland;DZ56414;none;0.5954463153106432;2.7098027496979853;3.4300139141755364;1.4126987419940922;0.9785085378377698;0
14.05829903129977;0.4620714984258955;24.17041044652807;6.270020579417257;100.4437863832621;Austria;DZ94059;few;0.40092982109397973;2.2367562168570867;2.882805503209198;2.7060688777638147;1.166106168572147;2
11.720390743007346;4.554343461686737;13.934879162911331;5.130637839039285;97.07504431298331;Austria;DZ16002;many;0.11441324967988362;2.528655153834969;1.9067003447811635;1.937194764741181;1.3406427916229438;1
13.297394597066882;0.7768140368355919;22.830626127581784;5.6324305967734505;108.62417007665904;Switzerland;DZ81298;none;0.43672049608835545;2.4336749199376846;1.5438801690912243;3.040189817039904;1.0351442377040077;2
11.148881618267636;5.434258507677404;11.668612852423838;2.488025910833949;76.39358865110832;Austria;DZ25294;few;0.653694296733991;2.6120800634026557;1.1655174313293488;3.170839384616469;0.9277035766218483;1
12.746428979215334;1.7249643643702546;20.45029357596387;2.420011318850926;70.45065164757382;Austria;DZ25537;many;0.3819814754085652;2.5040947413629575;2.1855830204477487;1.5590933148812476;1.128213039246632;0
12.24933554342881;3.2020065770395507;17.085646921637284;7.272929339247631;105.46200717287913;Switzerland;DZ56630;none;0.28894378521084735;2.5053457528309955;2.0377349153081044;3.82358068616888;1.5378963179126677;1
12.290412758782564;1.6142484332640945;20.233448070114722;6.194793974138007;95.72826764297973;Austria;DZ18224;few;0.23609877110356786;2.6521034835227706;1.802143894834482;2.6837190291883144;1.2166718149007882;0
13.734153853416002;2.1362478161324985;20.584240987721937;9.422231060010485;103.43689020838102;Germany;DZ32699;few;0.4487530549916969;2.1663283897070977;2.8330548944217235;2.8384809453238757;1.0161082683199765;2
11.59514621095289;4.759042325209546;13.414996564850599;6.500378233517688;77.08515831981495;Switzerland;DZ98673;few;0.45320933080201575;2.545748312285672;2.8275996886017536;2.2780741536134026;0.8543581263298086;1
12.20363151548194;2.973479681148555;17.489630261442926;4.2890616561576485;97.25789652884352;Austria;DZ05850;few;0.26846377141915334;2.541966047937016;2.433298004166428;3.280492087670164;0.8988561438261303;1
15.225580774810476;2.4572067711066694;21.374003726040993;4.916641992075513;122.79193462047637;Switzerland;DZ07133;few;0.3575893162983207;1.686379942101177;2.0447278754513403;2.076852827859366;0.6240824088076701;2
